frame,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y,BR_x,BR_y,VP_x,VP_y,Clss
43,127,239,218,142,616,143,698,240,426,-79,P
44,130,238,217,141,614,142,699,239,417,-81,P
45,130,236,215,143,616,144,696,237,421,-82,P
46,130,238,215,142,616,143,698,239,418,-87,P
47,131,235,214,141,616,142,696,235,417,-88,P
48,132,236,215,140,614,141,697,237,414,-90,P
49,133,235,216,142,616,143,695,234,418,-84,P
50,130,238,213,141,614,141,697,239,414,-93,P
51,129,240,216,139,613,139,698,239,415,-92,P
52,131,237,216,139,612,140,697,237,412,-86,P
53,129,236,218,140,614,141,695,237,424,-82,P
54,129,241,217,141,617,144,700,242,419,-88,P
55,128,239,216,141,616,142,697,240,423,-89,P
56,127,238,219,140,614,141,696,238,426,-80,P
57,128,240,218,141,615,143,697,241,423,-84,P
58,127,237,218,139,612,140,696,239,423,-81,P
59,128,238,215,140,614,140,698,238,418,-88,P
60,129,237,218,139,610,138,696,236,417,-80,P
61,129,237,216,141,613,139,698,237,419,-83,P
62,129,236,216,142,615,143,697,236,419,-77,P
63,130,238,214,142,616,142,699,239,417,-90,P
64,131,237,216,142,615,142,695,238,422,-88,P
65,128,237,214,141,616,141,697,238,422,-91,P
66,125,238,216,140,614,141,696,237,422,-81,P
67,130,239,213,139,615,140,700,239,410,-98,P
68,125,240,218,137,610,138,699,239,415,-81,P
69,129,242,216,140,617,141,696,242,424,-103,P
70,131,238,218,140,614,140,697,238,420,-87,P
71,129,237,218,137,612,137,694,237,423,-93,P
72,130,236,214,138,611,140,697,235,406,-86,P
73,130,235,216,139,613,140,695,235,417,-85,P
74,128,238,216,139,613,139,697,237,418,-88,P
75,129,237,215,140,614,140,696,236,418,-88,P
76,129,238,219,139,614,140,698,237,420,-82,P
77,131,239,216,140,612,139,699,240,414,-90,P
78,130,238,214,141,612,142,695,237,411,-86,P
79,125,243,218,139,612,138,700,244,422,-89,P
80,125,242,216,138,614,139,701,244,419,-94,P
81,128,241,216,140,615,141,700,242,418,-91,P
82,129,241,218,140,615,142,700,241,418,-86,P
83,128,240,216,140,615,142,700,240,416,-87,P
84,128,240,216,140,615,141,700,240,417,-88,P
85,128,241,216,141,616,142,700,242,420,-90,P
86,129,240,216,141,616,142,698,241,421,-92,P
87,128,240,216,141,616,141,700,240,420,-88,P
88,129,238,215,141,616,141,698,241,423,-93,P
89,127,241,217,141,617,142,698,240,425,-90,P
90,128,239,216,140,616,142,696,238,421,-90,P
91,130,240,216,139,613,140,700,239,410,-88,P
92,129,241,217,140,613,140,694,240,422,-95,P
93,127,241,218,141,613,141,697,241,423,-84,P
94,127,240,217,138,614,138,703,241,417,-88,P
95,127,240,217,139,612,140,696,240,419,-87,P
96,128,239,216,139,610,138,696,241,418,-90,P
97,128,242,217,137,611,136,700,242,415,-96,P
98,125,242,215,138,613,137,702,242,416,-94,P
99,127,241,219,139,613,139,701,242,421,-84,P
100,123,243,215,137,608,135,704,242,409,-86,P
101,124,242,216,140,613,138,700,241,421,-87,P
102,125,242,217,138,610,139,698,243,417,-88,P
103,127,241,218,138,610,138,695,242,421,-91,P
104,128,239,218,139,613,138,698,238,421,-86,P
105,126,241,218,139,612,138,699,240,420,-84,P
106,129,239,217,139,612,139,696,239,419,-90,P
107,128,237,216,139,612,139,696,238,419,-87,P
108,126,239,217,138,612,137,699,240,421,-88,P
109,131,236,216,141,615,142,696,237,419,-85,P
110,127,238,215,140,615,140,696,238,423,-91,P
111,129,240,215,139,614,141,697,240,415,-95,P
112,128,239,217,140,616,141,699,238,420,-85,P
113,129,237,218,140,614,141,697,238,422,-82,P
114,125,242,217,137,611,136,701,243,418,-92,P
115,128,241,218,138,612,138,700,242,418,-90,P
116,128,239,217,140,614,141,699,238,417,-82,P
117,126,239,218,139,612,139,699,239,420,-80,P
118,126,240,219,138,612,138,697,239,423,-85,P
119,127,240,216,138,612,138,697,242,420,-95,P
120,128,241,216,140,614,139,699,242,420,-94,P
121,127,241,217,139,612,140,697,242,419,-89,P
122,127,243,220,139,613,138,701,242,422,-86,P
123,127,242,217,137,611,137,702,242,412,-90,P
124,125,239,214,138,613,139,698,237,414,-88,P
125,127,242,217,138,612,137,699,242,419,-95,P
126,125,242,217,139,614,139,701,242,421,-89,P
127,126,242,217,138,612,139,699,243,418,-91,P
128,126,242,216,139,612,140,706,243,409,-81,P
129,124,241,217,137,611,138,700,243,418,-87,P
130,126,241,217,139,612,138,701,241,418,-86,P
131,124,240,217,138,609,139,701,241,413,-76,P
132,124,241,218,137,610,137,704,242,414,-79,P
133,125,239,216,137,609,137,701,237,409,-79,P
134,128,238,219,138,612,139,701,239,417,-79,P
135,128,240,217,139,614,141,702,241,414,-84,P
136,128,241,218,139,613,140,702,240,414,-83,P
137,126,241,216,139,614,139,702,240,416,-87,P
138,125,241,216,141,616,140,704,240,419,-82,P
139,126,241,217,138,612,138,704,241,413,-83,P
140,128,237,216,139,613,140,696,236,417,-84,P
141,125,239,216,141,614,141,700,239,420,-78,P
142,127,239,214,139,615,139,701,239,415,-92,P
143,127,240,216,138,610,138,700,241,412,-86,P
144,126,240,216,140,613,141,697,238,417,-83,P
145,128,240,218,140,616,141,701,241,422,-86,P
146,127,240,215,141,615,142,699,241,419,-88,P
147,128,239,217,139,614,137,702,238,418,-86,P
148,129,239,218,139,614,139,700,238,418,-85,P
149,127,238,216,139,613,140,698,239,418,-85,P
150,127,242,217,139,613,139,704,242,413,-85,P
151,128,241,219,139,614,138,704,243,420,-86,P
152,128,239,218,140,612,141,700,238,414,-75,P
153,126,239,216,140,615,139,700,238,421,-85,P
154,126,241,219,138,610,138,702,240,414,-77,P
155,129,237,215,141,613,140,700,236,413,-80,P
156,127,239,216,141,617,142,702,240,420,-83,P
157,127,237,217,140,615,142,699,236,418,-76,P
158,128,238,215,140,613,142,699,238,412,-81,P
159,129,235,216,140,613,142,695,233,415,-77,P
160,129,238,216,140,614,142,696,236,415,-84,P
161,130,239,220,140,613,140,700,240,420,-80,P
162,131,238,218,138,613,138,698,237,416,-89,P
163,127,239,217,138,612,138,699,240,418,-87,P
164,124,240,216,139,613,140,700,241,419,-83,P
165,127,241,215,139,609,138,698,241,412,-89,P
166,128,237,218,139,614,140,700,236,418,-78,P
167,127,240,217,138,614,139,701,239,416,-87,P
168,126,239,216,138,612,137,698,239,419,-89,P
169,128,236,213,139,614,142,697,235,410,-85,P
170,128,239,214,140,615,139,704,242,415,-91,P
171,126,239,216,140,614,142,700,239,416,-80,P
172,127,240,218,139,611,139,699,237,414,-78,P
173,125,241,217,140,613,141,703,243,417,-79,P
174,127,242,216,139,613,139,701,240,413,-88,P
175,126,239,216,139,614,138,698,240,424,-92,P
176,124,241,217,139,611,141,701,241,414,-77,P
177,125,241,214,137,612,137,699,238,412,-94,P
178,127,240,216,139,613,138,700,240,418,-90,P
179,124,239,215,139,614,139,697,239,423,-89,P
180,127,243,215,140,612,141,702,242,408,-85,P
181,130,242,218,138,613,139,698,238,413,-92,P
182,128,238,217,140,614,141,697,237,419,-82,P
183,129,238,217,140,613,139,697,238,421,-87,P
184,129,237,216,141,614,142,696,235,417,-80,P
185,127,239,215,139,612,140,696,239,416,-89,P
186,126,239,216,138,610,138,696,240,418,-88,P
187,125,241,216,137,611,137,699,240,415,-90,P
188,126,241,217,139,613,140,698,241,420,-88,P
189,127,240,216,140,612,140,699,241,417,-85,P
190,125,240,216,141,614,141,697,242,426,-87,P
191,128,238,214,140,614,142,698,238,413,-86,P
192,126,239,219,140,614,139,698,239,427,-81,P
193,126,240,215,141,612,139,700,238,415,-81,P
194,124,240,216,141,614,142,701,239,418,-76,P
195,124,241,218,138,615,140,702,240,420,-83,P
196,125,238,215,139,614,140,701,238,416,-82,P
197,128,240,215,141,615,142,699,239,416,-87,P
198,124,244,218,137,610,137,703,243,414,-86,P
199,127,242,218,138,613,138,704,242,415,-87,P
200,129,235,214,140,614,142,696,234,413,-82,P
201,127,241,217,139,612,140,699,238,413,-83,P
202,128,238,216,140,614,141,697,238,419,-86,P
203,128,239,218,140,614,140,699,239,421,-83,P
204,127,241,216,140,615,140,700,238,417,-88,P
205,124,241,219,139,616,138,707,242,424,-81,P
206,128,240,218,139,614,140,702,241,417,-84,P
207,126,243,217,139,613,141,701,241,413,-85,P
208,127,241,215,141,613,143,696,240,415,-86,P
209,130,242,219,139,612,139,700,243,417,-90,P
210,128,237,217,140,615,142,699,238,419,-80,P
211,129,239,219,140,617,141,701,239,423,-84,P
212,125,237,215,139,614,139,701,238,418,-82,P
213,130,236,218,140,613,139,699,237,420,-80,P
214,129,239,217,138,610,140,694,237,413,-86,P
215,129,240,222,138,612,138,700,241,423,-82,P
216,126,241,217,139,615,141,702,241,417,-85,P
217,130,238,215,142,616,142,697,238,420,-89,P
218,130,235,215,143,617,144,697,235,420,-78,P
219,131,238,219,141,614,142,697,241,423,-83,P
220,126,241,217,140,614,140,702,241,418,-83,P
221,126,240,216,140,614,141,699,239,418,-84,P
222,123,240,215,140,615,141,699,239,421,-83,P
223,124,240,216,137,612,137,699,239,418,-89,P
224,127,242,216,143,618,145,699,239,420,-83,P
225,124,241,216,139,614,139,700,241,421,-88,P
226,126,239,214,141,616,143,697,238,419,-87,P
227,130,238,217,140,615,141,698,238,419,-87,P
228,129,237,217,140,615,139,697,238,425,-89,P
229,127,243,216,140,612,139,700,243,416,-91,P
230,126,239,215,140,615,139,696,238,424,-92,P
231,127,239,218,139,615,139,701,237,420,-82,P
232,130,239,217,139,613,138,700,239,416,-89,P
233,128,238,217,139,612,141,697,240,418,-84,P
234,127,241,217,140,615,141,698,242,423,-91,P
235,127,236,214,140,615,139,699,237,420,-87,P
236,126,239,215,142,615,144,699,241,419,-80,P
237,128,239,214,141,616,142,699,238,416,-89,P
238,129,238,213,142,619,144,700,236,414,-87,P
239,128,239,217,139,614,138,701,237,417,-85,P
240,130,238,217,140,616,141,698,237,419,-87,P
241,126,241,221,138,611,139,698,242,424,-82,P
242,128,241,219,139,614,138,700,244,426,-93,P
243,124,238,216,140,614,139,698,237,424,-81,P
244,127,236,212,143,618,145,697,235,418,-82,P
245,128,241,215,147,621,148,700,241,426,-80,P
246,129,238,214,140,614,141,697,239,415,-91,P
247,126,239,215,139,613,140,699,239,415,-85,P
248,127,240,216,140,614,140,700,241,419,-88,P
249,129,238,215,141,615,140,699,238,418,-87,P
250,130,238,217,141,616,143,698,239,420,-85,P
251,127,241,217,139,613,140,701,241,415,-85,P
252,126,238,215,140,614,140,697,238,421,-86,P
253,128,237,216,139,613,139,698,238,418,-85,P
254,125,238,215,138,609,140,701,238,406,-74,P
255,127,239,214,140,614,141,700,238,412,-85,P
256,126,241,214,139,613,139,699,243,417,-96,P
257,128,241,218,138,611,138,698,240,416,-88,P
258,128,240,216,139,613,139,700,240,415,-89,P
259,129,240,217,141,616,142,700,242,421,-88,P
260,126,243,215,138,612,140,700,244,412,-94,P
261,124,241,215,139,612,140,702,241,413,-82,P
262,127,240,218,139,612,140,701,241,416,-80,P
263,127,238,218,140,614,142,697,239,423,-80,P
264,128,238,216,141,614,142,697,238,419,-82,P
265,128,238,217,141,615,142,697,236,420,-80,P
266,128,240,216,141,614,142,700,241,416,-84,P
267,127,239,216,141,615,142,701,239,417,-80,P
268,127,240,216,139,612,140,700,241,414,-85,P
269,125,241,217,139,614,140,701,242,420,-86,P
270,125,241,217,139,613,140,700,241,419,-84,P
271,127,241,218,139,612,140,699,243,419,-86,P
272,126,238,218,139,613,141,699,239,420,-78,P
273,128,242,217,140,616,140,700,242,422,-94,P
274,127,240,216,139,613,139,700,241,417,-89,P
275,126,240,216,139,614,140,699,240,419,-88,P
276,128,240,216,138,613,138,699,242,418,-96,P
277,126,242,217,138,613,138,702,243,418,-91,P
278,127,239,215,138,612,138,698,240,416,-92,P
279,125,240,216,138,613,139,700,240,417,-87,P
280,126,242,217,140,614,141,702,243,418,-85,P
281,127,240,215,138,612,137,699,240,416,-94,P
282,129,240,217,140,612,140,695,241,421,-91,P
283,128,240,217,140,612,140,698,241,418,-85,P
284,131,238,219,139,613,141,695,238,420,-87,P
285,127,241,217,138,614,140,701,239,414,-87,P
286,127,242,216,141,615,141,701,241,417,-87,P
287,129,241,215,139,612,141,696,241,413,-95,P
288,128,241,215,141,615,142,698,242,419,-93,P
289,129,242,219,138,612,139,701,243,416,-89,P
290,128,240,217,141,615,142,696,241,424,-89,P
291,133,236,218,140,614,141,695,236,419,-87,P
292,129,235,213,141,616,141,698,236,417,-87,P
293,127,239,215,141,616,141,701,240,419,-86,P
294,126,239,215,140,614,140,700,239,417,-84,P
295,128,237,217,140,613,141,697,235,417,-77,P
296,129,239,218,138,613,139,698,238,417,-87,P
297,127,239,215,141,615,142,699,239,418,-85,P
298,129,238,218,140,615,140,701,237,418,-80,P
299,128,240,218,137,612,137,703,242,415,-88,P
300,126,244,216,138,613,138,701,245,417,-98,P
301,126,240,217,138,612,136,700,242,422,-91,P
302,128,239,217,139,613,138,697,239,422,-91,P
303,127,240,217,139,613,139,699,240,419,-87,P
304,126,242,218,139,613,139,700,242,421,-88,P
305,127,239,216,139,614,140,695,239,422,-92,P
306,129,239,218,140,614,141,697,238,420,-84,P
307,126,241,218,137,612,138,699,241,419,-90,P
308,128,241,218,138,614,139,698,241,421,-94,P
309,127,241,221,140,615,140,700,242,428,-82,P
310,127,243,219,139,610,139,704,242,411,-78,P
311,127,239,214,142,616,143,698,238,418,-85,P
312,128,242,217,140,616,141,699,239,419,-91,P
313,127,241,216,139,614,139,698,241,420,-94,P
314,128,240,216,141,615,140,701,238,417,-85,P
315,126,244,218,137,611,137,702,241,412,-88,P
316,128,240,219,139,613,138,698,237,421,-85,P
317,125,241,217,138,613,139,699,242,421,-90,P
318,128,237,216,140,613,140,696,237,420,-84,P
319,130,240,218,140,610,138,695,240,420,-89,P
320,127,241,217,139,615,140,699,241,421,-92,P
321,126,239,217,140,615,140,698,240,426,-87,P
322,129,239,218,140,614,140,697,240,423,-88,P
323,130,235,216,140,613,140,693,234,420,-85,P
324,127,237,217,139,613,138,695,236,424,-86,P
325,128,236,218,135,609,136,697,235,413,-83,P
326,125,237,216,138,610,138,692,237,423,-87,P
327,126,237,214,139,612,140,695,234,414,-83,P
328,128,238,217,137,613,139,697,238,417,-89,P
329,127,240,215,140,615,141,698,241,420,-92,P
330,129,238,214,141,614,141,695,239,419,-92,P
331,133,239,220,139,614,137,700,240,421,-92,P
332,127,240,217,138,612,138,698,239,418,-89,P
333,129,238,216,140,612,141,696,237,414,-83,P
334,126,240,217,139,614,139,699,239,421,-87,P
335,129,237,215,139,613,138,696,236,417,-91,P
336,127,237,215,139,612,137,696,236,419,-88,P
337,126,241,217,138,613,139,700,241,418,-89,P
338,122,240,217,139,615,139,698,240,429,-86,P
339,128,242,216,138,612,138,698,242,416,-98,P
340,129,239,215,140,616,140,699,239,419,-94,P
341,129,237,216,139,612,138,697,238,418,-88,P
342,130,238,217,140,615,141,698,238,419,-87,P
343,130,238,217,138,613,138,698,238,417,-91,P
344,130,237,217,139,614,139,696,237,421,-90,P
345,128,241,218,140,614,141,698,239,419,-85,P
346,128,240,217,139,613,138,696,240,423,-94,P
347,129,239,216,140,615,139,696,238,423,-95,P
348,127,239,217,138,613,139,698,239,419,-88,P
349,129,240,216,141,614,140,700,240,417,-87,P
350,126,239,216,140,615,140,698,238,422,-86,P
351,128,236,214,140,616,141,696,235,419,-88,P
352,131,237,215,142,615,141,696,237,420,-89,P
353,126,239,217,139,613,139,696,238,423,-87,P
354,127,240,217,137,612,137,697,238,418,-93,P
355,128,241,217,137,613,138,701,241,414,-93,P
356,128,238,216,139,612,139,699,238,415,-84,P
357,128,238,216,139,613,140,698,240,418,-88,P
358,131,237,216,140,614,140,695,238,420,-92,P
359,129,240,215,141,614,141,700,240,414,-88,P
360,129,241,216,140,614,140,700,241,416,-92,P
361,125,240,217,137,611,137,699,243,421,-91,P
362,131,224,208,144,617,144,686,225,424,-80,P
363,132,233,213,145,617,146,695,233,417,-76,P
364,127,243,217,139,614,139,700,241,418,-93,P
365,127,240,217,138,612,137,699,241,420,-92,P
366,128,241,218,138,614,139,700,242,420,-93,P
367,128,241,218,138,611,138,696,242,421,-94,P
368,126,239,214,142,617,143,698,237,420,-85,P
369,128,238,216,140,613,140,698,238,417,-83,P
370,129,237,215,140,614,140,696,236,418,-88,P
371,127,240,217,140,615,141,701,240,419,-84,P
372,128,238,217,138,614,138,698,236,419,-88,P
373,126,240,216,140,614,142,698,239,417,-83,P
374,129,239,217,141,616,142,697,237,421,-86,P
375,129,238,216,140,615,141,696,238,421,-90,P
376,129,237,215,141,616,142,699,236,416,-83,P
377,130,238,216,142,616,143,697,236,418,-83,P
378,128,238,218,139,614,140,696,239,424,-87,P
379,128,235,216,138,613,140,696,235,417,-83,P
380,126,240,219,137,612,137,699,240,422,-87,P
381,125,241,218,139,614,138,700,243,427,-90,P
382,127,241,217,140,614,141,699,240,418,-85,P
383,129,238,218,139,613,140,698,238,418,-83,P
384,127,241,215,141,613,141,697,241,418,-89,P
385,129,239,215,140,612,139,702,240,411,-85,P
386,128,240,214,140,615,141,698,239,415,-93,P
387,127,239,217,140,615,142,697,240,423,-86,P
388,128,241,214,142,614,144,701,241,409,-82,P
389,126,239,215,137,611,137,695,238,417,-94,P
390,125,243,220,137,610,138,701,242,416,-81,P
391,126,237,215,139,613,138,696,238,423,-90,P
392,127,241,214,141,612,140,700,240,412,-86,P
393,128,241,214,141,614,142,700,242,413,-90,P
394,125,237,214,140,617,141,697,234,421,-85,P
395,124,242,215,139,612,140,700,239,412,-83,P
396,125,240,214,141,613,140,698,237,416,-83,P
397,124,241,217,142,612,142,697,240,422,-76,P
398,126,241,218,138,611,138,699,241,418,-85,P
399,125,243,217,139,614,138,701,243,422,-92,P
400,127,239,216,139,612,138,698,238,417,-86,P
401,128,239,214,139,611,138,696,236,412,-91,P
402,131,235,216,138,614,136,695,236,423,-98,P
403,129,238,216,138,612,137,697,238,417,-93,P
404,130,238,214,140,615,141,700,237,410,-88,P
405,125,239,218,138,613,138,699,236,420,-81,P
406,127,235,216,139,612,140,696,232,415,-75,P
407,128,238,218,139,614,138,699,236,421,-84,P
408,125,239,218,140,613,139,696,238,427,-82,P
409,126,240,215,140,619,140,704,238,419,-89,P
410,127,238,215,138,612,138,698,236,413,-87,P
411,125,239,217,140,614,140,698,238,423,-81,P
412,129,239,217,140,613,139,699,238,417,-85,P
413,127,238,219,138,613,139,699,235,418,-78,P
414,129,237,215,138,614,137,698,236,417,-94,P
415,127,239,217,140,614,142,700,238,416,-78,P
416,127,240,218,140,617,140,702,241,425,-87,P
417,129,240,216,140,613,142,698,240,413,-86,P
418,127,239,220,138,613,137,696,239,429,-88,P
419,127,240,215,140,615,139,699,240,421,-94,P
420,126,241,213,138,611,140,701,241,405,-89,P
421,124,238,216,141,616,143,695,236,426,-80,P
422,125,237,214,138,613,139,694,235,419,-90,P
423,125,239,217,142,617,143,697,241,431,-83,P
424,126,240,217,139,613,139,701,239,417,-82,P
425,127,240,216,139,612,138,697,239,418,-90,P
426,129,237,216,141,615,141,696,238,423,-87,P
427,127,241,218,141,616,140,698,242,429,-90,P
428,127,238,217,139,612,139,697,237,419,-83,P
429,127,240,217,138,613,140,699,241,417,-88,P
430,126,239,216,140,616,141,697,238,424,-88,P
431,128,241,216,140,616,142,698,241,420,-94,P
432,127,238,218,138,612,139,696,237,420,-83,P
433,125,241,217,137,611,137,697,239,418,-90,P
434,128,237,218,140,616,141,697,236,424,-82,P
435,128,240,216,140,614,141,698,239,417,-88,P
436,127,240,213,140,613,139,698,240,415,-94,P
437,123,242,214,140,615,141,702,241,416,-86,P
438,129,240,218,141,618,141,699,238,425,-89,P
439,128,240,216,138,611,138,697,239,414,-91,P
440,128,238,215,141,615,140,696,237,422,-89,P
441,127,240,218,139,613,138,698,240,423,-88,P
442,128,241,216,140,615,140,699,241,420,-94,P
443,129,239,215,141,617,142,698,236,417,-89,P
444,128,243,218,139,614,139,700,244,421,-95,P
445,127,241,217,137,611,135,699,241,418,-95,P
446,127,239,217,139,613,140,697,240,421,-87,P
447,124,241,216,140,614,140,701,240,419,-82,P
448,127,240,214,139,614,140,696,240,418,-97,P
449,129,240,216,140,615,141,697,240,419,-93,P
450,128,241,217,140,613,140,700,240,416,-85,P
451,125,241,217,138,614,138,701,238,418,-87,P
452,128,240,216,138,611,139,699,237,409,-85,P
453,128,239,217,140,614,141,695,238,422,-88,P
454,129,237,215,138,615,137,700,238,418,-95,P
455,127,237,217,141,616,142,697,238,426,-81,P
456,127,240,216,139,614,140,697,239,419,-91,P
457,127,238,216,138,613,139,697,238,418,-88,P
458,129,239,219,139,613,141,698,240,419,-83,P
459,130,238,216,139,615,141,696,237,417,-92,P
460,132,240,220,140,617,142,702,238,417,-83,P
461,128,239,216,140,615,142,699,239,417,-86,P
462,129,239,218,138,614,139,696,239,422,-93,P
463,127,237,217,138,613,137,695,237,425,-90,P
464,127,240,218,139,613,139,698,242,424,-89,P
465,127,241,217,138,613,138,698,242,421,-95,P
466,128,238,218,138,612,138,696,239,422,-88,P
467,128,236,215,139,613,139,696,235,417,-86,P
468,128,238,217,139,612,139,697,237,418,-84,P
469,127,239,216,138,612,139,697,238,416,-88,P
470,129,237,215,137,613,136,698,236,415,-95,P
471,125,241,217,139,613,140,697,241,422,-88,P
472,127,239,216,138,613,140,698,240,417,-90,P
473,125,242,217,139,615,140,698,240,422,-90,P
474,126,241,216,139,612,139,699,241,417,-88,P
475,127,239,215,139,613,140,697,238,416,-89,P
476,126,240,216,137,612,137,697,241,420,-96,P
477,129,239,216,139,612,140,698,238,412,-86,P
478,128,241,218,139,613,140,697,240,419,-88,P
479,128,240,217,139,612,139,697,239,418,-89,P
480,128,240,215,138,613,138,699,241,416,-97,P
481,127,240,216,139,612,137,698,239,419,-91,P
482,129,236,216,139,612,139,696,235,416,-83,P
483,128,240,215,140,615,139,696,240,423,-99,P
484,128,240,217,138,612,138,700,241,416,-90,P
485,129,241,218,136,609,137,699,240,410,-90,P
486,131,238,217,139,613,139,697,238,417,-91,P
487,127,238,218,138,612,139,697,238,420,-83,P
488,127,241,218,138,612,138,698,241,420,-90,P
489,125,242,217,137,611,138,698,243,419,-93,P
490,126,241,216,139,614,140,698,242,421,-93,P
491,127,239,216,141,615,142,695,238,423,-86,P
492,126,243,216,139,611,139,700,244,415,-90,P
493,127,239,215,139,613,140,697,240,418,-91,P
494,128,239,217,140,615,140,698,239,422,-88,P
495,127,240,215,139,614,140,697,238,416,-91,P
496,126,238,214,136,610,136,697,239,414,-95,P
497,126,243,215,137,611,138,696,244,417,-103,P
498,130,238,214,138,610,139,691,237,413,-98,P
499,132,240,219,141,615,143,695,241,423,-91,P
500,123,238,208,139,615,139,700,238,411,-97,P
501,123,242,214,138,613,137,705,242,413,-89,P
502,129,241,216,141,615,141,701,240,415,-87,P
503,127,237,216,137,611,136,697,236,417,-88,P
504,127,240,215,141,615,143,697,241,420,-89,P
505,124,240,218,138,613,139,699,238,420,-81,P
506,127,240,216,140,614,140,698,241,421,-90,P
507,129,239,216,139,611,140,696,239,414,-88,P
508,129,241,218,140,614,141,699,241,419,-88,P
509,127,240,217,139,613,140,696,238,419,-87,P
510,127,240,216,141,616,141,701,237,417,-82,P
511,124,238,216,137,611,137,697,238,420,-86,P
512,127,239,217,141,614,141,696,239,424,-84,P
513,128,239,218,138,613,138,697,237,420,-88,P
514,127,239,216,139,614,136,700,238,421,-91,P
515,128,242,219,140,614,140,700,242,422,-87,P
516,122,242,216,139,613,140,699,244,423,-87,P
517,128,238,216,139,612,140,697,237,414,-83,P
518,128,236,217,140,615,141,690,236,431,-90,P
519,125,238,217,140,613,140,695,238,426,-82,P
520,124,238,211,144,620,143,699,237,425,-87,P
521,130,240,218,139,613,140,699,240,416,-88,P
522,128,239,214,138,614,137,703,240,412,-94,P
523,131,241,215,141,615,139,701,237,411,-92,P
524,128,240,213,138,614,139,699,240,412,-100,P
525,128,239,215,140,614,140,698,239,418,-91,P
526,125,240,217,139,612,139,700,241,419,-82,P
527,127,241,216,139,612,138,699,241,417,-91,P
528,128,240,216,140,615,141,696,240,422,-94,P
529,131,238,219,135,611,136,700,238,412,-90,P
530,127,238,215,140,617,142,695,238,425,-93,P
531,126,238,214,140,615,141,699,237,416,-84,P
532,127,240,214,141,616,140,700,240,419,-92,P
533,125,241,217,140,616,140,700,240,424,-87,P
534,127,239,214,141,615,141,698,236,416,-86,P
535,125,238,214,137,613,135,702,235,413,-88,P
536,122,242,214,139,613,138,700,243,421,-92,P
537,128,238,217,140,613,140,697,237,419,-82,P
538,124,238,214,139,613,140,699,238,416,-83,P
539,126,239,218,138,612,137,697,240,425,-89,P
540,127,238,214,141,616,141,695,236,422,-90,P
541,128,239,214,140,613,138,698,239,417,-93,P
542,124,237,213,141,614,141,694,236,423,-85,P
543,132,233,217,140,614,141,692,232,421,-83,P
544,127,240,213,141,614,141,697,238,415,-91,P
545,127,240,215,139,612,137,698,239,417,-92,P
546,128,242,220,139,612,139,699,241,420,-84,P
547,130,240,219,136,610,136,700,240,413,-90,P
548,128,239,216,139,617,140,700,237,418,-90,P
549,126,240,225,137,610,136,697,238,429,-75,P
550,129,241,221,138,616,139,704,242,422,-87,P
551,126,242,212,141,613,140,701,240,409,-90,P
552,126,239,215,140,615,139,696,238,424,-92,P
553,126,240,215,140,614,140,700,239,416,-85,P
554,126,241,216,139,613,140,701,240,414,-85,P
555,123,241,217,139,612,141,697,241,421,-82,P
