116,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
117,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
118,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
119,83,284,495,50,0,0,0,0,0,0,0,0,1721,-646,2594,299,47.268,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
120,84,285,495,48,0,0,0,0,549,89,537,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
121,84,285,495,48,0,0,0,0,549,89,538,73,1559,1435,1031,299,65.0715,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
122,84,287,495,49,0,0,0,0,551,90,532,73,1376,832,1108,299,63.3061,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
123,83,285,495,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
124,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
125,84,285,496,48,0,0,0,0,0,0,0,0,1437,-496,2210,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
126,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
127,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
128,84,284,495,50,0,0,0,0,0,0,0,0,1721,-649,2595,299,47.3258,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
129,84,285,496,48,0,0,0,0,0,0,0,0,1437,-496,2210,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
130,85,287,496,44,0,0,0,0,551,89,537,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
131,86,289,493,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
132,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
133,83,284,496,49,0,0,0,0,0,0,0,0,1720,-649,2594,299,47.3258,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
134,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
135,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
136,83,285,496,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
137,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
138,84,285,495,48,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
139,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
140,83,284,495,52,0,0,0,0,0,0,0,0,1725,-640,2594,299,47.2172,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
141,84,286,496,48,0,0,0,0,0,0,0,0,1439,-496,2212,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
142,84,284,495,50,0,0,0,0,0,0,0,0,1721,-649,2595,299,47.3258,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
143,83,284,495,51,0,0,0,0,0,0,0,0,1725,-640,2594,299,47.2172,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
144,84,284,495,49,0,0,0,0,0,0,0,0,1719,-652,2595,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
145,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
146,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
147,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
148,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
149,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
150,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
151,84,285,495,48,0,0,0,0,0,0,0,0,1437,-496,2210,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
152,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
153,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
154,84,285,496,48,0,0,0,0,0,0,0,0,1437,-496,2210,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
155,84,286,495,48,0,0,0,0,0,0,0,0,1439,-496,2212,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
156,86,288,494,41,0,0,0,0,550,88,538,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
157,84,285,495,49,0,0,0,0,549,88,536,76,1372,793,1120,299,62.9729,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
158,83,285,495,49,0,0,0,0,550,88,538,75,1444,1131,1055,299,64.9417,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
159,86,289,494,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
160,84,285,494,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
161,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
162,83,284,495,51,0,0,0,0,549,88,539,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
163,83,285,495,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
164,87,290,494,40,0,0,0,0,0,0,0,0,1289,-450,2029,299,45.3463,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
165,84,284,495,50,0,0,0,0,0,0,0,0,1722,-646,2595,299,47.268,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
166,83,284,495,51,0,0,0,0,0,0,0,0,1725,-640,2594,299,47.2172,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
167,83,284,495,51,0,0,0,0,0,0,0,0,1725,-640,2594,299,47.2172,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
168,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
169,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
170,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
171,84,285,495,48,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
172,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
173,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
174,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
175,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
176,83,284,495,50,0,0,0,0,0,0,0,0,1721,-646,2594,299,47.268,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
177,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
178,84,285,495,49,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
179,83,285,496,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
180,84,284,495,51,0,0,0,0,549,88,539,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
181,84,285,494,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TN
182,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
183,84,284,495,50,0,0,0,0,0,0,0,0,1721,-649,2595,299,47.3258,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
184,84,287,495,48,0,0,0,0,0,0,0,0,1437,-501,2214,299,45.8356,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
185,83,284,495,50,0,0,0,0,0,0,0,0,1721,-646,2594,299,47.268,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
186,83,284,495,50,0,0,0,0,0,0,0,0,1721,-646,2594,299,47.268,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
187,84,285,494,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
188,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
189,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
190,83,285,495,49,0,0,0,0,0,0,0,0,1720,-652,2596,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
191,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
192,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
193,85,285,494,49,0,0,0,0,0,0,0,0,1719,-655,2598,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
194,84,287,495,48,0,0,0,0,0,0,0,0,1439,-499,2214,299,45.8377,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
195,83,284,494,51,0,0,0,0,0,0,0,0,1721,-646,2594,299,47.268,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
196,84,285,495,49,0,0,0,0,0,0,0,0,1718,-655,2597,299,47.343,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
197,84,285,495,48,0,0,0,0,0,0,0,0,1437,-496,2210,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
198,87,289,493,40,0,0,0,0,0,0,0,0,1289,-447,2027,299,45.3089,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
199,84,285,494,50,0,0,0,0,0,0,0,0,1721,-652,2597,299,47.3507,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
200,84,285,495,48,0,0,0,0,0,0,0,0,1437,-496,2210,299,45.8038,375,0,375,299,90,0,0,0,0,0,0,0,0,TP
