frame,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y,BR_x,BR_y,VP_x,VP_y,Clss
121,58,215,86,172,546,171,589,215,270,-110,P
122,47,232,89,166,539,166,604,228,258,-99,P
123,50,228,81,179,555,179,604,226,260,-103,P
124,50,234,81,183,565,184,612,233,268,-124,P
125,42,242,81,183,561,181,625,246,274,-108,P
126,40,243,80,186,568,186,624,244,285,-106,P
127,42,250,77,190,573,187,634,249,262,-127,P
128,40,258,70,208,599,207,642,256,285,-150,P
129,38,256,78,198,584,195,640,255,294,-115,P
130,35,258,72,196,585,197,638,256,276,-145,P
131,33,268,70,209,599,208,655,267,280,-125,P
132,32,269,71,206,598,206,655,267,281,-133,P
133,32,272,71,207,598,207,656,271,280,-141,P
134,31,279,59,233,625,232,666,278,289,-144,P
135,33,281,58,239,640,239,675,281,300,-167,P
136,37,278,66,230,634,231,676,276,288,-137,P
137,35,283,59,239,640,238,679,281,277,-160,P
138,33,281,59,245,651,246,682,279,315,-109,P
139,35,284,57,247,654,248,686,283,291,-146,P
140,36,283,56,249,657,247,685,281,307,-177,P
141,33,283,55,251,658,251,683,281,327,-144,P
142,34,284,51,255,662,255,685,281,294,-159,P
143,36,288,47,267,673,266,689,286,295,-206,P
144,34,289,42,277,682,276,692,288,326,-149,P
145,116,147,133,100,482,99,548,146,204,-96,P
146,113,146,135,100,481,99,548,146,222,-81,P
147,117,145,135,101,486,101,544,145,218,-101,P
148,116,142,132,99,478,96,539,140,206,-99,P
149,116,143,137,100,482,99,542,140,223,-76,P
150,111,168,138,107,494,104,581,166,224,-87,P
151,111,171,140,113,502,113,579,170,237,-81,P
152,112,177,136,115,512,115,593,174,218,-96,P
153,104,180,130,118,516,117,599,180,223,-103,P
154,101,189,133,120,519,120,612,188,230,-89,P
155,101,189,133,122,522,120,611,190,239,-99,P
156,95,205,130,131,531,130,627,204,237,-95,P
157,93,208,128,134,540,132,631,207,244,-111,P
158,92,215,130,136,545,136,641,210,242,-96,P
159,92,217,129,139,549,139,647,214,240,-95,P
160,81,231,127,140,552,140,658,232,256,-115,P
161,81,232,127,142,555,139,658,230,261,-120,P
162,84,231,129,144,552,144,666,233,250,-89,P
163,84,231,131,136,548,136,659,230,254,-112,P
164,62,276,121,161,579,159,704,275,269,-127,P
165,58,275,119,160,578,160,700,275,271,-126,P
166,79,237,115,161,580,160,667,240,256,-136,P
167,69,254,104,185,610,183,688,253,262,-126,P
168,67,259,101,190,613,189,689,258,259,-130,P
169,71,257,95,203,630,202,688,255,249,-143,P
170,66,268,95,200,624,198,692,267,255,-175,P
171,63,270,95,205,634,205,704,271,265,-140,P
172,64,275,90,221,651,220,704,274,274,-161,P
173,63,284,86,229,658,228,714,284,254,-172,P
174,62,289,84,237,670,237,719,287,260,-178,P
175,66,286,77,248,683,247,716,282,219,-242,P
176,69,287,85,248,683,246,721,286,265,-190,P
177,64,287,82,250,684,249,719,286,286,-169,P
178,65,279,78,251,687,250,715,280,280,-184,P
179,64,285,80,251,686,251,716,282,278,-169,P
180,84,50,105,52,172,17,225,19,-547,-10,P
181,91,49,104,55,188,16,232,19,-9,2,P
182,89,49,107,53,202,16,229,17,-111,4,P
183,90,49,108,55,197,16,232,19,-80,-7,P
184,88,49,107,54,191,18,232,19,-52,12,P
185,89,49,105,54,184,17,236,21,-77,-2,P
186,88,50,107,53,189,17,240,20,-305,-12,P
187,88,50,109,57,196,17,245,20,-57,1,P
188,91,53,110,57,195,18,239,22,-280,-25,P
189,92,49,113,55,218,15,253,17,-88,-2,P
190,97,49,111,60,202,17,249,20,43,6,P
191,101,46,117,56,228,12,261,16,2,-15,P
192,100,50,116,55,194,15,259,17,-34,8,P
193,97,47,114,54,187,15,262,19,-5,5,P
194,98,51,118,56,201,16,263,19,-100,1,P
195,102,47,122,57,223,12,277,19,-34,-21,P
196,106,47,122,60,232,14,284,19,43,-4,P
197,107,51,122,63,234,12,289,20,19,-19,P
198,107,51,126,62,234,16,290,22,3,-9,P
199,109,56,124,66,213,16,292,21,31,4,P
200,110,53,127,67,220,14,297,24,33,-10,P
201,112,53,127,67,232,15,307,28,34,-19,P
202,114,57,129,74,228,13,313,27,49,-16,P
203,118,62,134,75,241,18,316,27,33,-7,P
204,116,60,132,77,236,21,316,29,63,3,P
205,122,63,132,78,250,21,329,31,79,-1,P
206,120,63,133,76,261,20,334,32,40,-17,P
207,118,63,131,76,271,23,332,34,35,-20,P
208,120,64,134,81,256,19,332,28,64,-4,P
209,119,63,134,82,266,21,334,32,59,-13,P
210,124,72,136,92,263,24,354,41,74,-11,P
211,123,76,133,94,283,25,356,43,64,-30,P
212,119,74,131,97,254,26,363,46,77,-6,P
213,119,74,132,99,278,26,371,45,72,-16,P
214,124,78,132,99,290,27,373,50,82,-32,P
215,125,79,134,108,290,32,382,55,95,-17,P
216,123,81,133,104,304,34,383,55,76,-27,P
217,126,83,136,110,339,41,398,58,83,-33,P
218,124,86,134,116,329,36,397,59,79,-49,P
219,128,82,135,112,315,36,399,60,103,-25,P
220,128,83,133,114,307,35,393,57,112,-16,P
221,119,92,123,131,294,32,416,68,107,-25,P
222,117,94,125,131,324,38,415,67,88,-40,P
223,119,93,124,128,341,42,416,67,100,-40,P
224,119,92,124,128,330,42,412,66,102,-30,P
225,111,108,106,151,317,43,437,84,126,-21,P
226,108,114,103,160,324,41,440,84,123,-24,P
227,104,114,97,174,319,42,450,90,120,-23,P
228,102,124,93,180,319,46,458,97,125,-19,P
229,102,121,92,185,364,56,472,100,127,-39,P
230,103,136,91,190,377,62,483,106,141,-35,P
231,89,192,101,129,388,68,481,106,132,-33,P
232,78,211,97,138,410,73,501,117,147,-54,P
233,70,215,93,134,391,69,498,120,144,-45,P
234,63,234,88,150,414,79,529,131,145,-41,P
235,85,79,95,102,417,77,460,102,-28,-180,P
236,93,102,89,82,424,83,464,104,49,-118,P
237,87,105,87,80,417,80,469,105,-2147483648,-2147483648,P
238,93,105,88,85,429,84,469,104,39,-111,P
239,90,107,85,81,423,79,469,105,43,-137,P
240,91,110,86,83,423,83,474,107,53,-95,P
241,92,123,90,95,448,92,499,122,74,-129,P
242,90,129,91,100,458,99,505,128,98,-103,P
243,93,135,91,101,457,99,513,133,77,-137,P
244,94,131,94,101,456,99,510,131,-2147483648,-2147483648,P
245,92,142,96,101,455,101,532,141,113,-73,P
246,88,148,96,108,471,104,542,147,137,-97,P
247,85,159,93,114,481,114,557,158,129,-88,P
248,83,158,91,118,489,116,554,157,135,-102,P
249,83,170,93,123,497,121,576,169,139,-93,P
250,79,169,89,121,492,120,574,167,132,-85,P
251,74,183,89,127,504,127,582,184,156,-123,P
252,71,192,87,133,510,132,600,193,152,-106,P
253,70,192,89,134,505,134,593,191,161,-85,P
254,68,190,86,133,513,136,603,189,152,-76,P
255,71,192,88,129,499,126,597,192,151,-104,P
256,75,190,88,129,504,127,598,191,141,-119,P
257,54,246,82,158,555,159,668,241,170,-118,P
258,57,242,84,158,554,155,664,239,177,-131,P
259,50,239,83,155,548,153,662,240,190,-117,P
260,35,272,71,173,574,170,695,271,188,-148,P
261,39,269,63,194,599,193,687,270,180,-171,P
262,34,277,62,213,630,214,705,275,210,-125,P
263,42,277,70,202,614,202,699,276,203,-154,P
264,40,279,68,204,617,203,705,281,204,-160,P
265,42,282,66,217,631,214,710,283,204,-156,P
266,45,276,65,213,623,209,703,276,183,-158,P
267,35,284,55,230,649,229,709,282,201,-164,P
268,38,282,60,227,646,225,711,283,214,-158,P
269,37,278,59,228,647,226,703,281,237,-176,P
270,35,281,55,228,640,226,708,281,192,-135,P
271,78,158,88,115,465,114,541,157,132,-74,P
272,77,166,88,117,470,115,555,167,134,-87,P
273,74,173,85,123,477,120,559,170,131,-86,P
274,67,178,86,127,477,125,558,174,158,-66,P
275,69,176,79,128,479,124,557,172,125,-92,P
276,55,196,75,134,484,134,575,194,146,-86,P
277,59,196,80,131,478,130,579,195,148,-79,P
278,48,211,72,141,497,139,602,210,152,-92,P
279,44,221,67,148,505,146,608,220,148,-109,P
280,40,221,66,142,499,141,610,221,149,-110,P
281,30,238,60,156,521,155,629,238,161,-120,P
282,35,241,68,154,515,152,633,240,167,-107,P
283,36,238,69,157,519,156,627,236,173,-98,P
284,36,240,67,156,519,156,625,235,164,-106,P
285,34,240,66,156,518,153,634,240,167,-109,P
286,24,263,58,177,551,176,652,263,183,-139,P
287,22,258,56,187,570,184,656,257,205,-124,P
288,21,265,52,191,569,188,660,268,192,-143,P
289,22,259,49,183,559,182,649,259,168,-151,P
290,24,252,51,185,563,182,646,252,181,-137,P
291,19,257,44,206,579,205,645,253,184,-79,P
292,11,275,40,210,589,205,661,274,205,-159,P
293,13,277,37,211,588,210,660,275,173,-163,P
294,11,271,39,208,583,205,655,272,199,-152,P
295,9,281,28,227,600,225,662,279,162,-153,P
296,13,278,30,237,612,237,656,275,183,-132,P
297,10,278,29,231,608,229,658,276,189,-164,P
298,10,280,28,235,613,236,661,281,187,-162,P
299,10,277,28,231,606,231,654,274,178,-152,P
300,11,279,29,233,607,231,658,278,182,-158,P
301,11,281,27,232,618,232,667,282,174,-218,P
302,9,285,27,241,613,239,662,284,187,-150,P
303,7,283,23,243,616,242,664,279,163,-107,P
304,11,279,25,238,615,237,658,278,170,-186,P
305,12,277,30,234,607,233,656,276,185,-136,P
306,11,277,24,235,611,235,653,274,155,-188,P
307,8,281,23,243,616,243,660,282,176,-144,P
308,8,281,24,245,621,243,657,279,208,-169,P
309,10,282,25,240,617,238,660,282,183,-202,P
310,13,280,23,241,615,239,655,279,144,-230,P
311,9,279,21,244,617,244,652,279,173,-199,P
312,8,277,28,238,607,238,649,276,211,-118,P
313,10,276,25,241,612,237,654,277,196,-158,P
314,10,279,26,242,620,242,658,277,195,-148,P
315,8,285,24,245,617,243,658,283,191,-172,P
316,10,282,29,238,613,237,661,282,197,-151,P
317,11,282,31,238,612,239,661,281,193,-118,P
318,7,281,23,241,617,240,655,281,202,-206,P
319,6,284,23,240,619,238,660,288,214,-254,P
320,11,278,26,239,613,240,656,277,171,-138,P
321,10,280,27,242,618,239,660,282,213,-173,P
322,7,279,28,238,616,238,657,278,223,-142,P
323,8,274,25,240,613,238,652,274,211,-132,P
324,12,281,24,241,616,241,660,284,158,-205,P
325,9,280,24,238,613,238,657,278,168,-165,P
326,3,279,26,238,614,236,653,281,257,-173,P
327,8,280,27,241,612,240,656,281,209,-132,P
328,7,276,22,238,616,235,659,277,188,-182,P
329,10,278,23,240,619,241,653,276,177,-210,P
330,6,277,27,241,614,238,656,276,230,-107,P
331,9,282,24,238,615,236,664,283,170,-190,P
332,7,282,21,242,613,240,657,281,167,-175,P
333,8,287,24,244,620,243,666,290,188,-196,P
334,6,281,24,239,614,238,661,281,190,-148,P
335,5,286,21,242,613,241,657,284,176,-184,P
336,9,285,26,242,617,242,662,286,190,-172,P
337,6,289,24,240,614,239,667,288,173,-165,P
338,6,287,26,238,612,237,663,284,186,-154,P
339,9,283,27,241,619,241,658,283,213,-192,P
340,8,287,24,243,619,242,664,285,177,-177,P
341,5,289,25,240,618,239,668,289,197,-181,P
342,8,281,23,244,616,243,652,282,204,-202,P
343,8,275,22,240,618,242,657,273,165,-117,P
344,11,278,27,239,613,240,652,277,190,-158,P
345,8,281,21,239,613,238,660,281,151,-181,P
346,11,283,25,241,617,243,662,283,159,-161,P
347,9,283,27,238,612,238,663,280,171,-122,P
348,8,279,27,235,612,234,654,278,209,-186,P
349,9,277,22,237,608,237,649,278,165,-203,P
350,8,281,25,238,609,240,648,281,195,-192,P
351,7,283,29,235,609,235,656,279,203,-144,P
352,8,281,30,236,613,236,658,280,218,-148,P
353,10,279,27,239,610,240,651,277,188,-139,P
354,9,278,24,243,620,243,653,276,202,-172,P
355,8,277,22,239,615,238,655,279,184,-200,P
356,6,278,24,238,612,236,653,276,204,-162,P
357,11,278,31,239,612,239,653,277,218,-125,P
358,8,279,25,240,615,239,655,276,194,-147,P
359,9,281,27,243,617,243,657,280,206,-134,P
360,12,282,27,238,613,237,658,280,171,-184,P
361,9,275,23,238,611,238,650,275,178,-171,P
362,4,285,24,237,610,234,666,286,188,-156,P
363,8,285,25,232,605,230,662,283,158,-182,P
364,7,280,24,235,610,233,660,281,180,-177,P
365,5,282,20,239,611,237,659,282,166,-179,P
366,11,280,26,240,610,242,655,282,171,-146,P
367,8,284,29,243,614,243,656,285,227,-143,P
368,6,284,24,239,613,240,658,283,186,-166,P
