frame,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y,BR_x,BR_y,VP_x,VP_y,Clss
83,193,101,261,71,526,73,555,98,434,-5,P
84,190,101,260,68,520,69,555,100,428,-11,P
85,189,99,262,70,525,71,553,100,451,-5,P
86,191,100,261,68,522,69,555,100,435,-11,P
87,191,100,260,71,526,72,556,101,444,-6,P
88,194,100,262,69,523,70,555,101,438,-11,P
89,191,100,263,72,526,74,556,99,440,3,P
90,192,100,260,73,526,71,555,100,451,-2,P
91,212,90,263,71,525,72,545,91,450,1,P
92,231,84,264,68,522,70,592,139,435,-14,P
93,212,91,263,69,522,70,582,128,441,-7,P
94,230,84,263,69,522,70,591,139,440,-11,P
95,239,82,263,70,523,70,588,135,436,-16,P
96,235,84,264,69,523,70,585,132,434,-18,P
97,248,76,264,68,521,68,596,142,434,-17,P
98,227,85,263,69,521,69,616,167,443,-11,P
99,189,103,261,70,523,71,558,104,436,-10,P
100,190,102,263,72,525,73,557,103,444,-2,P
101,188,102,260,72,526,74,558,104,442,-3,P
102,190,102,261,72,525,72,558,104,444,-5,P
103,191,102,262,70,524,72,557,104,439,-9,P
104,190,100,262,70,522,71,554,101,441,-4,P
105,189,101,260,71,525,72,558,102,440,-5,P
106,190,102,263,70,524,71,557,102,440,-7,P
107,189,102,261,70,525,71,558,103,441,-10,P
108,191,101,261,72,526,72,555,102,450,-6,P
109,190,101,260,71,523,70,556,101,441,-6,P
110,190,102,260,73,527,73,556,103,450,-5,P
111,194,101,258,71,523,71,556,102,434,-11,P
112,191,101,260,70,524,70,557,102,440,-10,P
113,193,101,260,70,524,70,556,102,440,-13,P
114,190,102,259,72,526,73,557,103,442,-7,P
115,189,100,261,70,524,71,554,101,445,-6,P
116,189,103,263,72,525,72,558,103,444,-3,P
117,188,101,260,71,525,72,554,102,448,-7,P
118,191,101,262,71,524,71,556,103,446,-6,P
119,190,101,263,71,524,72,556,102,443,-2,P
120,190,101,263,71,524,71,555,102,447,-4,P
121,189,101,261,70,524,71,555,102,444,-8,P
122,191,101,262,72,527,73,556,102,449,-4,P
123,191,102,260,73,527,73,557,101,444,-4,P
124,190,101,261,73,526,74,555,100,444,0,P
125,189,102,261,72,525,72,555,102,447,-5,P
126,189,102,259,71,523,71,556,103,440,-9,P
127,187,102,261,70,523,72,555,103,440,-7,P
128,188,101,259,72,523,73,552,102,445,-3,P
129,189,101,259,71,520,71,550,101,441,-7,P
130,188,105,258,74,522,75,553,103,434,-3,P
131,185,106,254,76,523,77,555,106,435,-2,P
132,187,107,258,77,523,78,556,107,436,1,P
133,182,112,258,79,524,80,557,111,439,0,P
134,180,113,256,78,523,77,561,113,436,-4,P
135,178,115,253,82,529,83,563,116,442,-1,P
136,177,115,252,82,528,82,562,115,441,-1,P
137,172,118,251,81,528,81,565,118,439,-7,P
138,171,117,248,84,529,84,562,116,442,0,P
139,167,122,246,85,530,85,569,123,437,-4,P
140,164,123,243,88,532,88,568,122,439,1,P
141,161,124,240,91,534,91,567,123,445,5,P
142,153,131,240,91,533,91,575,132,439,0,P
143,151,134,235,93,537,93,579,135,437,-5,P
144,149,135,232,96,537,96,578,136,437,0,P
145,141,140,226,97,537,96,580,141,436,-9,P
146,136,144,223,100,539,101,584,143,427,-3,P
147,127,148,217,102,538,103,584,147,425,-4,P
148,123,152,212,104,540,105,589,152,421,-8,P
149,114,156,206,106,539,106,590,157,421,-10,P
150,110,158,204,110,543,111,590,158,427,-3,P
151,100,167,198,113,545,113,600,166,418,-8,P
152,93,173,193,117,549,117,605,172,419,-9,P
153,85,179,186,121,548,121,608,178,411,-8,P
154,80,179,182,118,544,117,606,178,407,-16,P
155,66,190,174,124,551,124,618,190,406,-17,P
156,58,194,170,130,556,131,617,194,417,-11,P
157,44,205,162,133,555,134,622,205,410,-18,P
158,43,209,157,138,557,138,626,208,404,-15,P
159,34,221,151,148,564,149,637,221,403,-9,P
160,28,225,148,148,566,147,640,226,409,-19,P
161,19,233,142,154,569,154,645,233,405,-14,P
162,14,239,139,159,573,159,648,238,408,-13,P
163,4,245,133,162,574,162,649,246,413,-18,P
164,5,246,129,160,571,159,652,244,395,-24,P
165,2,248,122,168,581,169,652,249,409,-23,P
166,3,249,118,171,584,169,656,248,407,-25,P
167,2,254,111,176,588,177,659,255,399,-30,P
168,6,253,108,182,596,182,659,255,412,-29,P
169,5,257,101,189,601,191,664,257,398,-21,P
170,5,262,94,194,605,195,664,263,400,-39,P
171,5,264,86,204,613,204,666,264,404,-31,P
172,2,268,81,208,615,209,667,267,398,-32,P
173,5,269,66,219,622,219,664,269,395,-50,P
174,4,269,59,225,625,226,660,269,401,-48,P
175,5,273,46,239,634,239,661,274,404,-57,P
176,154,152,203,104,502,104,552,152,350,-40,P
177,147,163,198,115,506,115,559,162,347,-25,P
178,140,168,193,117,509,119,615,222,350,-34,P
179,130,176,186,122,513,122,625,230,349,-35,P
180,126,180,182,124,514,125,622,232,346,-40,P
181,116,189,177,129,515,130,602,214,343,-34,P
182,110,191,173,131,516,131,628,246,350,-37,P
183,98,202,164,136,522,137,589,202,339,-39,P
184,95,204,161,139,522,140,587,205,342,-39,P
185,77,219,154,144,524,145,599,220,340,-37,P
186,72,225,149,148,527,148,603,226,340,-43,P
187,62,239,139,156,492,117,598,216,322,-41,P
188,54,246,137,159,540,160,622,246,338,-51,P
189,43,255,128,164,543,165,630,257,333,-55,P
190,35,265,124,166,544,167,636,265,328,-60,P
191,22,280,112,176,552,178,647,280,323,-67,P
192,14,290,109,181,554,181,648,290,332,-74,P
193,16,286,98,193,562,193,640,286,335,-75,P
194,21,283,92,194,561,194,641,281,309,-78,P
195,14,290,82,206,574,206,644,289,322,-90,P
196,16,289,78,214,582,214,644,289,330,-90,P
197,16,291,67,226,592,228,642,292,329,-107,P
198,13,291,63,229,593,230,641,292,333,-105,P
199,11,292,50,242,600,241,641,293,323,-108,P
200,12,291,43,250,606,250,637,291,324,-121,P
201,121,160,169,114,475,114,521,161,326,-36,P
202,117,164,167,115,479,115,527,165,327,-41,P
203,112,170,162,121,485,122,531,171,329,-42,P
204,108,175,163,121,487,121,538,175,331,-43,P
205,100,184,155,126,494,127,542,183,332,-60,P
206,97,181,154,125,491,124,542,181,333,-50,P
207,86,196,148,133,497,132,554,196,331,-52,P
208,81,205,146,139,504,140,560,204,335,-52,P
209,71,219,139,147,513,148,574,220,335,-60,P
210,64,226,136,153,516,153,575,225,343,-56,P
211,57,237,131,158,522,159,590,237,333,-57,P
212,49,248,126,163,528,163,599,248,335,-67,P
213,36,257,118,169,535,170,605,257,341,-70,P
214,32,260,115,170,538,170,609,259,341,-75,P
215,21,272,110,176,542,177,616,271,343,-75,P
216,19,279,106,181,546,181,622,279,340,-82,P
217,11,284,96,191,556,191,627,285,347,-83,P
218,14,287,90,199,562,198,630,286,339,-89,P
219,11,290,80,211,575,211,633,289,347,-94,P
220,14,287,74,214,578,214,631,287,341,-110,P
221,10,287,62,225,587,225,633,287,340,-106,P
222,9,286,57,231,591,231,633,286,341,-94,P
223,9,291,45,246,607,247,638,291,343,-126,P
224,13,287,39,256,614,256,635,287,357,-123,P
225,128,165,181,114,498,113,544,165,352,-50,P
226,128,168,180,118,500,120,543,169,352,-47,P
227,116,177,174,124,504,123,549,176,360,-45,P
228,112,179,173,124,508,125,554,180,363,-47,P
229,102,190,166,129,516,129,568,191,360,-55,P
230,99,195,164,131,515,131,570,194,352,-54,P
231,90,208,159,139,525,140,583,208,356,-58,P
232,86,213,156,146,529,147,586,212,358,-47,P
233,74,227,150,150,533,149,597,226,358,-60,P
234,66,237,149,151,536,151,608,237,356,-63,P
235,54,246,142,158,543,156,618,245,360,-60,P
236,48,252,136,163,552,162,626,252,363,-66,P
237,35,269,127,172,560,173,636,269,362,-75,P
238,30,279,123,177,564,176,647,278,356,-78,P
239,24,291,115,191,581,190,659,291,367,-85,P
240,24,290,109,198,586,198,657,290,368,-82,P
241,29,286,97,210,595,209,655,285,361,-85,P
242,25,289,88,218,604,219,660,288,357,-85,P
243,26,287,76,230,616,230,656,286,373,-108,P
244,25,288,70,238,622,238,660,288,369,-94,P
245,28,289,55,253,639,253,663,288,360,-153,P
246,156,157,212,105,513,106,559,157,375,-46,P
247,148,166,205,113,522,113,570,167,378,-47,P
248,145,169,203,114,523,115,572,169,374,-48,P
249,136,181,198,121,533,122,585,180,376,-51,P
250,131,186,193,125,535,126,590,185,370,-49,P
251,121,202,191,133,544,134,604,200,376,-49,P
252,116,204,187,138,548,138,605,203,385,-46,P
253,102,219,181,143,557,143,623,219,385,-53,P
254,95,226,176,146,560,147,630,227,381,-56,P
255,87,237,171,152,565,153,636,237,382,-61,P
256,80,243,168,153,567,154,641,243,383,-66,P
257,70,258,161,161,577,161,658,258,381,-73,P
258,64,264,158,166,581,166,664,264,382,-67,P
259,53,281,152,174,588,174,675,282,385,-77,P
260,49,288,146,180,594,180,680,288,383,-83,P
261,51,287,138,190,605,190,683,287,384,-84,P
262,47,292,132,196,612,196,686,292,388,-93,P
263,47,291,121,208,620,208,685,291,386,-89,P
264,48,289,114,212,623,212,684,290,380,-98,P
265,49,288,101,227,637,228,685,288,377,-96,P
266,52,288,95,235,645,235,686,289,379,-115,P
267,49,293,82,251,658,251,689,292,375,-121,P
268,48,293,75,259,664,260,688,293,382,-127,P
269,171,164,224,112,531,112,583,164,378,-39,P
270,167,168,220,114,533,114,585,167,376,-44,P
271,156,178,213,120,539,121,595,178,375,-44,P
272,148,181,208,124,544,124,598,181,384,-43,P
273,138,192,201,127,544,128,605,193,374,-51,P
274,138,192,202,127,544,128,602,193,380,-53,P
275,114,216,186,141,558,141,630,215,370,-50,P
276,107,221,181,146,560,146,630,223,378,-53,P
277,90,236,169,151,566,149,645,235,369,-64,P
278,78,249,163,157,570,158,652,248,367,-63,P
279,63,271,150,172,582,172,667,270,367,-74,P
280,65,272,145,179,590,180,671,272,364,-75,P
281,58,282,132,196,603,197,675,283,370,-80,P
282,54,284,124,201,606,202,675,284,364,-83,P
283,47,288,109,214,615,214,676,289,365,-91,P
284,47,289,100,220,620,220,677,288,348,-102,P
285,46,289,84,240,636,240,676,289,352,-105,P
286,48,289,77,248,646,249,679,290,342,-126,P
287,159,163,208,110,512,112,568,164,347,-40,P
288,154,168,204,114,518,113,573,168,355,-49,P
289,144,176,197,122,526,121,579,176,363,-47,P
290,138,182,194,125,529,126,587,182,356,-39,P
291,124,201,186,137,544,138,606,201,363,-45,P
292,115,211,182,140,546,141,615,211,359,-47,P
293,101,227,174,149,553,150,626,226,360,-49,P
294,92,236,172,152,555,152,634,236,364,-49,P
295,75,252,160,159,566,158,651,252,364,-64,P
296,67,266,155,166,572,167,660,266,362,-69,P
297,62,277,146,180,587,181,673,276,361,-68,P
298,57,288,140,188,599,190,681,288,367,-85,P
299,51,289,125,203,611,203,684,289,369,-80,P
300,53,285,117,213,620,213,680,286,378,-80,P
301,55,291,102,236,642,236,686,291,380,-89,P
302,185,151,231,106,520,107,565,151,374,-33,P
303,179,162,226,112,526,114,575,162,368,-39,P
304,174,166,222,113,529,114,580,164,365,-44,P
305,160,178,219,120,535,121,589,178,382,-40,P
306,156,186,215,125,546,126,602,187,384,-49,P
307,141,201,206,132,556,132,620,200,381,-53,P
308,134,213,202,140,565,142,632,215,383,-54,P
309,125,223,196,146,570,147,641,224,382,-55,P
310,104,248,184,158,582,158,662,249,384,-67,P
311,93,266,177,163,584,163,674,266,373,-77,P
312,77,287,164,182,603,182,692,286,379,-77,P
313,77,289,158,190,609,190,696,287,373,-72,P
314,72,291,139,210,631,212,697,291,382,-83,P
315,73,286,133,216,635,215,692,286,392,-86,P
316,73,292,111,242,656,242,699,294,372,-101,P
317,186,160,233,112,528,113,581,161,371,-28,P
318,163,171,214,118,528,119,582,171,364,-37,P
319,153,179,209,122,528,122,586,178,364,-35,P
320,131,202,191,136,543,137,608,204,360,-49,P
321,121,214,183,139,544,139,618,215,348,-60,P
322,98,232,169,149,550,149,629,233,350,-62,P
323,89,243,164,151,552,152,637,242,343,-68,P
324,68,261,153,165,565,166,652,262,356,-64,P
325,58,282,148,173,573,174,667,281,353,-75,P
326,53,290,136,186,590,186,679,290,355,-88,P
327,48,289,128,191,595,192,679,288,352,-83,P
328,50,290,116,208,609,208,676,289,359,-93,P
329,51,292,109,220,623,220,681,291,364,-96,P
330,55,291,94,243,645,243,685,290,363,-88,P
331,57,294,86,257,659,257,688,293,368,-102,P
332,165,164,214,114,519,114,573,164,359,-33,P
333,161,170,210,117,525,118,578,171,360,-45,P
334,148,181,204,121,530,122,589,182,362,-48,P
335,146,184,201,125,537,125,594,183,364,-49,P
336,133,201,195,133,547,134,615,200,359,-46,P
337,127,205,191,135,548,135,615,203,362,-52,P
338,112,218,182,141,553,142,624,217,363,-58,P
339,106,229,179,147,560,147,635,230,368,-65,P
340,90,251,171,158,569,158,655,252,365,-64,P
341,84,263,166,167,578,166,663,264,370,-71,P
342,70,284,154,181,600,181,689,284,370,-83,P
343,66,289,150,186,604,185,693,287,369,-82,P
344,66,290,138,200,618,201,692,289,371,-91,P
345,67,288,129,212,628,212,692,287,372,-85,P
346,64,290,112,230,649,229,698,290,380,-105,P
347,69,285,102,243,659,243,692,285,380,-110,P
348,178,156,226,107,530,109,579,156,372,-42,P
349,172,165,223,110,530,111,586,165,367,-45,P
350,160,181,217,119,540,119,604,183,371,-48,P
351,153,191,213,126,549,126,613,192,376,-50,P
352,138,215,206,137,558,135,635,217,376,-58,P
353,134,220,200,142,562,139,636,221,376,-66,P
354,118,237,194,149,570,149,650,235,375,-60,P
355,105,247,187,153,577,154,660,246,378,-65,P
356,90,270,179,165,592,165,685,268,378,-69,P
357,85,278,171,169,596,169,695,278,368,-80,P
358,84,279,160,183,611,185,692,280,376,-89,P
359,83,282,154,194,621,196,697,282,376,-81,P
360,82,286,138,212,634,211,696,287,377,-103,P
361,80,287,129,223,647,223,701,288,377,-100,P
362,83,288,113,249,677,250,711,289,376,-92,P
363,193,150,238,104,535,104,584,150,380,-41,P
364,183,162,232,109,540,109,596,162,375,-45,P
365,175,171,229,113,545,113,605,170,377,-45,P
366,162,187,219,123,555,123,618,186,377,-54,P
367,152,197,214,125,557,125,631,198,371,-57,P
368,136,219,205,138,571,138,651,219,374,-60,P
369,127,229,196,145,575,146,656,230,369,-65,P
370,107,255,188,156,583,155,677,255,372,-68,P
371,97,272,181,168,594,168,688,273,376,-73,P
372,87,290,170,181,609,181,707,289,370,-81,P
373,86,289,161,191,621,191,707,289,375,-88,P
374,86,283,149,204,630,204,702,282,371,-74,P
375,84,285,140,214,638,214,704,284,366,-72,P
376,83,288,123,233,652,231,703,288,360,-92,P
377,80,292,115,247,667,247,706,292,376,-88,P
378,181,161,224,113,529,114,581,161,359,-37,P
379,175,167,220,114,526,114,586,165,348,-36,P
380,166,177,215,122,532,122,594,178,356,-36,P
381,159,189,211,128,539,129,605,189,353,-38,P
382,148,203,203,138,552,138,622,204,357,-43,P
383,139,213,198,142,555,143,627,214,358,-50,P
384,125,227,190,146,558,146,641,227,351,-54,P
385,115,236,184,156,567,156,644,235,363,-51,P
386,98,259,173,163,575,162,669,259,352,-66,P
387,90,268,166,170,581,169,674,267,353,-71,P
388,79,282,158,178,590,177,690,281,349,-73,P
389,77,285,150,189,601,189,693,284,348,-71,P
390,70,289,138,201,609,202,691,287,347,-69,P
391,69,292,134,209,616,210,691,292,355,-73,P
392,74,288,118,226,634,226,690,288,345,-93,P
393,74,291,113,240,646,240,691,290,357,-79,P
394,70,291,94,258,660,257,687,291,364,-113,P
395,173,158,220,108,510,108,566,158,352,-32,P
396,163,164,210,111,519,111,576,166,352,-49,P
397,156,170,205,116,527,117,582,171,356,-50,P
398,144,183,198,121,531,122,594,184,351,-54,P
399,137,191,197,125,533,126,600,191,353,-46,P
400,123,209,186,137,550,136,621,209,358,-59,P
401,109,222,179,140,551,140,633,221,349,-59,P
402,86,252,166,154,564,154,658,253,349,-70,P
403,79,261,162,163,575,164,667,260,355,-64,P
404,69,278,143,184,595,185,679,279,354,-84,P
405,62,285,140,191,598,191,684,284,356,-69,P
406,56,286,120,206,611,206,681,285,352,-84,P
407,60,285,113,216,620,215,681,285,350,-92,P
408,58,292,98,239,645,240,691,292,349,-93,P
409,56,292,90,248,653,248,690,292,359,-100,P
410,167,161,216,109,511,110,567,162,353,-36,P
411,165,166,211,117,520,118,573,166,352,-33,P
412,153,183,206,126,531,126,591,183,358,-37,P
413,148,189,204,129,536,130,597,190,362,-40,P
414,138,206,198,141,549,140,615,206,366,-41,P
415,134,209,192,146,554,147,616,209,365,-41,P
416,121,227,187,152,563,153,633,228,369,-54,P
417,112,239,183,158,573,159,649,239,369,-54,P
418,102,254,173,169,582,169,662,254,365,-60,P
419,93,261,168,173,590,173,668,263,377,-72,P
420,80,277,155,183,597,183,681,277,363,-77,P
421,74,285,147,191,607,192,688,284,362,-85,P
422,72,291,133,212,626,213,693,292,367,-91,P
423,75,291,128,225,639,225,694,290,376,-83,P
424,76,290,109,248,662,249,694,288,379,-95,P
425,77,292,99,260,670,260,696,292,360,-119,P
426,183,163,230,110,528,109,583,164,370,-47,P
427,178,166,225,114,535,115,587,166,370,-46,P
428,167,178,223,118,544,119,604,177,374,-43,P
429,161,189,218,124,550,123,618,188,369,-48,P
430,142,207,210,129,555,129,631,207,372,-56,P
431,140,214,204,137,564,138,639,213,366,-57,P
432,120,242,198,150,581,150,666,241,380,-64,P
433,113,257,192,157,587,158,680,258,372,-70,P
434,98,285,181,175,605,176,703,286,375,-82,P
435,95,284,172,184,610,184,699,284,375,-79,P
436,98,284,159,201,629,202,700,284,374,-91,P
437,97,289,148,216,644,214,707,289,373,-106,P
438,93,294,128,240,663,239,708,293,362,-121,P
439,92,293,120,250,671,251,706,293,361,-120,P
440,194,165,238,114,537,114,592,166,372,-41,P
441,188,172,235,117,540,118,600,173,368,-38,P
442,171,195,226,129,553,131,622,195,367,-40,P
443,162,205,224,135,561,135,634,203,376,-36,P
444,149,221,215,143,569,144,646,221,376,-47,P
445,144,227,209,151,577,151,653,227,378,-46,P
446,128,252,200,163,592,164,677,252,378,-57,P
447,117,268,198,166,600,166,697,269,381,-64,P
448,103,286,184,180,614,180,712,286,378,-73,P
449,100,291,178,189,622,188,713,291,384,-80,P
450,109,287,168,207,644,207,713,287,387,-89,P
451,114,284,163,218,656,217,716,285,388,-85,P
452,110,288,147,238,677,239,719,286,386,-84,P
453,110,290,138,249,686,249,718,289,390,-120,P
454,203,152,229,106,539,106,599,151,321,-56,P
455,200,159,225,109,544,108,609,158,313,-67,P
456,192,174,220,119,556,119,624,174,318,-73,P
457,184,182,215,124,562,124,635,181,317,-66,P
458,170,200,205,132,570,132,654,199,311,-73,P
459,159,214,202,135,574,136,667,214,318,-78,P
460,143,245,192,151,591,152,695,246,319,-92,P
461,136,256,187,161,601,160,707,256,322,-90,P
462,120,278,176,174,611,174,724,278,320,-93,P
463,112,290,168,185,624,186,732,289,321,-101,P
464,112,288,158,199,641,198,733,288,320,-114,P
465,114,287,151,211,655,212,735,287,308,-111,P
466,105,289,134,233,677,231,734,288,319,-124,P
467,100,293,124,247,688,248,735,292,308,-105,P
468,153,163,162,119,500,120,575,163,197,-52,P
469,149,170,159,124,504,124,582,171,198,-55,P
470,140,182,151,132,512,132,591,180,193,-58,P
471,132,190,148,134,515,133,605,191,205,-65,P
472,118,205,140,140,527,141,626,203,207,-57,P
473,113,212,136,144,529,144,630,212,208,-68,P
474,98,237,127,157,543,157,655,238,213,-80,P
475,87,249,122,162,548,162,669,249,217,-74,P
476,66,277,107,173,552,173,687,277,210,-88,P
477,59,289,104,183,562,184,695,287,217,-83,P
478,56,290,91,203,585,203,698,289,206,-82,P
479,53,292,86,214,599,214,693,290,216,-93,P
480,46,292,72,226,610,226,684,291,210,-124,P
481,45,289,68,237,619,237,676,288,224,-115,P
482,39,293,53,261,647,261,683,292,215,-109,P
483,89,163,95,125,447,125,514,163,123,-52,P
484,85,170,96,130,455,129,525,170,146,-51,P
485,78,178,95,133,462,135,535,178,161,-41,P
486,74,186,91,133,458,134,539,186,153,-60,P
487,72,189,91,138,466,138,542,189,166,-63,P
488,64,202,87,144,477,144,560,202,171,-67,P
489,56,209,84,145,472,144,567,209,173,-58,P
490,49,218,83,147,474,146,572,218,185,-66,P
491,47,225,81,153,482,154,575,225,186,-69,P
492,39,239,76,162,492,161,591,238,189,-73,P
493,34,249,72,166,495,166,599,249,185,-80,P
494,20,265,65,172,501,171,616,263,187,-80,P
495,15,273,62,175,505,176,626,273,184,-79,P
496,7,283,55,190,520,190,632,282,193,-77,P
497,4,285,52,188,519,189,630,285,191,-92,P
498,7,271,44,199,528,198,610,270,194,-92,P
499,4,276,38,203,531,203,615,277,181,-104,P
500,3,269,31,213,541,212,605,270,190,-105,P
501,3,268,27,218,545,218,601,269,184,-109,P
502,3,267,17,237,567,238,598,268,187,-127,P
503,57,152,65,117,398,118,456,152,104,-53,P
504,49,161,63,121,399,122,462,161,122,-47,P
505,50,162,61,125,406,125,462,163,118,-66,P
506,40,176,56,133,418,134,482,177,128,-60,P
507,34,175,52,133,414,134,475,175,132,-53,P
508,26,186,49,135,414,136,486,186,135,-55,P
509,24,192,48,140,421,141,493,193,140,-59,P
510,15,207,44,148,428,149,506,207,146,-59,P
511,8,216,39,153,433,154,511,217,150,-72,P
512,5,219,36,157,437,157,511,219,154,-79,P
513,4,216,33,164,443,164,507,217,162,-67,P
514,4,214,26,173,450,174,498,212,152,-61,P
515,2,218,24,181,460,180,502,219,179,-79,P
516,3,212,19,184,463,184,495,211,163,-68,P
517,3,214,17,187,461,188,493,215,151,-71,P
518,43,136,51,108,349,109,393,135,93,-39,P
519,42,135,50,109,353,110,396,136,97,-43,P
520,46,141,56,108,356,109,410,141,101,-40,P
521,45,145,59,112,364,113,414,144,122,-36,P
522,43,148,59,115,367,115,415,147,134,-39,P
523,45,151,60,118,375,119,423,150,131,-38,P
524,44,156,62,119,386,120,437,154,140,-41,P
525,38,160,58,120,381,120,438,160,141,-46,P
526,30,160,51,119,380,120,434,160,141,-56,P
527,31,158,57,115,378,116,434,157,155,-47,P
528,28,171,54,127,393,127,448,172,164,-59,P
529,21,181,50,132,395,133,456,179,156,-47,P
530,8,190,44,137,398,138,457,190,176,-57,P
531,5,194,40,139,397,139,456,192,169,-63,P
532,5,201,38,151,412,151,463,202,186,-73,P
533,5,205,35,158,421,158,469,204,181,-70,P
534,3,208,31,168,433,167,473,207,196,-67,P
535,3,209,29,170,435,170,474,208,188,-68,P
536,3,206,20,179,441,179,467,204,178,-71,P
537,54,123,61,100,343,100,375,122,109,-57,P
538,55,127,63,104,353,104,383,127,124,-71,P
539,55,135,67,108,363,108,398,136,144,-65,P
540,56,134,69,109,368,109,400,134,155,-56,P
541,64,138,79,107,378,108,418,139,160,-60,P
542,71,138,86,107,389,107,427,138,171,-68,P
543,69,145,89,108,398,108,443,144,182,-64,P
544,65,142,86,107,396,108,435,143,194,-73,P
545,57,144,84,102,391,103,441,142,186,-56,P
546,53,151,82,107,398,108,448,150,194,-62,P
547,43,166,78,115,404,116,462,166,198,-59,P
548,36,171,77,116,405,117,465,172,209,-61,P
549,28,188,76,124,415,125,481,187,215,-61,P
550,29,194,75,131,425,131,490,196,222,-70,P
551,21,211,70,142,442,143,510,210,222,-72,P
552,14,222,67,148,444,149,518,222,222,-68,P
553,7,227,57,158,454,159,523,226,220,-66,P
554,4,230,53,160,458,161,528,230,217,-74,P
555,5,234,48,176,475,176,530,234,235,-76,P
556,4,236,45,184,479,183,531,236,238,-60,P
